date,account,transaction_details,transaction_id,offset_account_id,offset_account_type,transaction_type,reference_number,transaction_number,debit,credit,account_id,currency_code,group_id,branch_name,account_group,amount,currency,batch_id
2024-11-12,Accounts Receivable,CHEMISTRY DESIGN PRIVATE LIMITED,268960002503227069,,,customer_payment,COD Collection adjusted against overdues(email att,ANS/HR/2425/1710,0.0,144300.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,144300.0,Cr,20250213122928
2024-11-12,Accounts Receivable,M/S SHOBHA WOOLLENS PVT. LTD. (BBH HOMES LLC),268960002503217175,,,customer_payment,Adjustment entry,ANS/HR/2425/1632,0.0,48283.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,48283.0,Cr,20250213122928
2024-11-12,Accounts Receivable,M/S SHOBHA WOOLLENS PVT. LTD. (BBH HOMES LLC),268960002503217225,,,customer_payment,Adjustment entry,ANS/MH/2425/0177,0.0,10321.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,10321.0,Cr,20250213122928
2024-11-12,Accounts Receivable,M/S SHOBHA WOOLLENS PVT. LTD. (BBH HOMES LLC),268960002503217225,,,customer_payment,Adjustment entry,ANS/HR/2425/1632,0.0,10717.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,10717.0,Cr,20250213122928
2024-11-12,Accounts Receivable,M/S SHOBHA WOOLLENS PVT. LTD. (BBH HOMES LLC),268960002503217225,,,customer_payment,Adjustment entry,ANS/MH/2425/0244,0.0,2880.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,2880.0,Cr,20250213122928
2024-11-12,Accounts Receivable,Pestly Store,268960002503211064,,,invoice,,ANS/HR/2425/2302,1179.0,0.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1179.0,Dr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2122/0333,0.0,217.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,217.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2122/2120,0.0,150.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,150.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/1386,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/1686,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2074,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2080,0.0,56.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,56.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2110,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2206,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2463,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2739,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3105,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3346,0.0,57.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,57.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3564,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3825,0.0,600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3854,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3855,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3852,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4059,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4167,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ARROW BROGUES PRIVATE LIMITED,268960002503236003,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4195,0.0,33.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,33.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ASICS INDIA PRIVATE LIMITED,268960002503236447,,,customer_payment,tds receivable 23-24,ANS/HR/2324/1690,0.0,30408.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,30408.0,Cr,20250213122928
2024-11-12,Accounts Receivable,Best United India Comforts Pvt Ltd,268960002503236523,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4488,0.0,0.28,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.28,Cr,20250213122928
2024-11-12,Accounts Receivable,Best United India Comforts Pvt Ltd,268960002503236523,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4504,0.0,0.11,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.11,Cr,20250213122928
2024-11-12,Accounts Receivable,Best United India Comforts Pvt Ltd,268960002503236523,,,customer_payment,tds receivable 23-24,ANS/MH/2425/0046,0.0,1000.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,1000.0,Cr,20250213122928
2024-11-12,Accounts Receivable,Best United India Comforts Pvt Ltd,268960002503236523,,,customer_payment,tds receivable 23-24,ANS/MH/2425/0063,0.0,4277.61,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,4277.61,Cr,20250213122928
2024-11-12,Accounts Receivable,CHEMISTRY DESIGN PRIVATE LIMITED,268960002503236677,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0978,0.0,0.36,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.36,Cr,20250213122928
2024-11-12,Accounts Receivable,CHEMISTRY DESIGN PRIVATE LIMITED,268960002503236677,,,customer_payment,tds receivable 23-24,ANS/HR/2425/1710,0.0,27989.64,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,27989.64,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1136,0.0,167.57,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,167.57,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1140,0.0,45404.95,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,45404.95,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1394,0.0,39.27,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,39.27,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1425,0.0,46557.9,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,46557.9,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1445,0.0,7799.81,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,7799.81,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1446,0.0,7792.84,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,7792.84,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1512,0.0,7056.97,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,7056.97,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1511,0.0,57277.27,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,57277.27,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1530,0.0,13278.45,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,13278.45,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1673,0.0,35485.39,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,35485.39,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1755,0.0,7538.23,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,7538.23,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1741,0.0,76.84,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,76.84,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/1993,0.0,6185.96,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,6185.96,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/2010,0.0,36197.29,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,36197.29,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/2074,0.0,4657.86,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,4657.86,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/2118,0.0,132.21,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,132.21,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503217665,,,customer_payment,Adjustment entry,ANS/HR/2425/2140,0.0,8521.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,8521.0,Cr,20250213122928
2024-11-12,Accounts Receivable,DEEKSAM,268960002503202125,,,invoice,,ANS/HR/2425/2307,1179.0,0.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1179.0,Dr,20250213122928
2024-11-12,Accounts Receivable,DEEKSAM,268960002503202310,,,invoice,,ANS/HR/2425/2308,590.0,0.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,590.0,Dr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503236753,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0140,0.0,1862.11,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1862.11,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503236753,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0240,0.0,0.26,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.26,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503236753,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0246,0.0,3394.87,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,3394.87,Cr,20250213122928
2024-11-12,Accounts Receivable,FASHCODE RETAIL PRIVATE LIMITED,268960002503236753,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0545,0.0,1327.76,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1327.76,Cr,20250213122928
2024-11-12,Accounts Receivable,Flipkart Internet Private Limited -Boost,268960002503236903,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4620,0.0,17190.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,17190.0,Cr,20250213122928
2024-11-12,Accounts Receivable,GRANDPITSTOP PRIVATE LIMITED,268960002503236935,,,customer_payment,tds receivable 23-24,ANS/HR/2425/1727,0.0,22662.29,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,22662.29,Cr,20250213122928
2024-11-12,Accounts Receivable,GRANDPITSTOP PRIVATE LIMITED,268960002503236935,,,customer_payment,tds receivable 23-24,ANS/HR/2425/1785,0.0,52461.71,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,52461.71,Cr,20250213122928
2024-11-12,Accounts Receivable,ONLY Retail Pvt Ltd.,268960002503244029,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2773,0.0,0.72,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.72,Cr,20250213122928
2024-11-12,Accounts Receivable,ONLY Retail Pvt Ltd.,268960002503244029,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4502,0.0,1500.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1500.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ROSSO BRUNELLO LEATHERS PRIVATE LIMITED,268960002503244207,,,customer_payment,tds receivable 23-24,ANS/HR/2324/0214,0.0,665.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,665.0,Cr,20250213122928
2024-11-12,Accounts Receivable,VERO MODA Retail Private Limited,268960002503244243,,,customer_payment,tds receivable 23-24 ,ANS/HR/2324/3492,0.0,41.03,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,41.03,Cr,20250213122928
2024-11-12,Accounts Receivable,VERO MODA Retail Private Limited,268960002503244243,,,customer_payment,tds receivable 23-24 ,ANS/HR/2324/4078,0.0,9.87,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,9.87,Cr,20250213122928
2024-11-12,Accounts Receivable,VERO MODA Retail Private Limited,268960002503244243,,,customer_payment,tds receivable 23-24 ,ANS/HR/2324/4498,0.0,62.5,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,62.5,Cr,20250213122928
2024-11-12,Accounts Receivable,VERO MODA Retail Private Limited,268960002503244243,,,customer_payment,tds receivable 23-24 ,ANS/HR/2324/4507,0.0,70.39,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,70.39,Cr,20250213122928
2024-11-12,Accounts Receivable,VERO MODA Retail Private Limited,268960002503244243,,,customer_payment,tds receivable 23-24 ,ANS/MH/2425/0002,0.0,0.21,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,0.21,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3896,0.0,222.18,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,222.18,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3893,0.0,1012.82,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1012.82,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3899,0.0,1162.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1162.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3894,0.0,1058.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1058.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3900,0.0,1308.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1308.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3919,0.0,1301.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1301.0,Cr,20250213122928
2024-11-12,Accounts Receivable,ZYWIE VENTURES PRIVATE LIMITED,268960002503244417,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4621,0.0,6072.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,6072.0,Cr,20250213122928
2024-11-12,Accounts Receivable,Flipkart India Private Limited(MH)B2B,268960002503244627,,,customer_payment,tds receivable 23-24,ANS/MH/2324/0120,0.0,193.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - MH,asset,193.0,Cr,20250213122928
2024-11-12,Accounts Receivable,AMANTE INDIA LIMITED,268960002503244715,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2557,0.0,800.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,800.0,Cr,20250213122928
2024-11-12,Accounts Receivable,AMANTE INDIA LIMITED,268960002503244715,,,customer_payment,tds receivable 23-24,ANS/HR/2324/2607,0.0,516.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,516.0,Cr,20250213122928
2024-11-12,Accounts Receivable,DABUR INDIA LIMITED,268960002503244781,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3742,0.0,5697.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,5697.0,Cr,20250213122928
2024-11-12,Accounts Receivable,FABINDIA LIMITED,268960002503244873,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3441,0.0,82845.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,82845.0,Cr,20250213122928
2024-11-12,Accounts Receivable,OCHRE AND BLACK PRIVATE LIMITED,268960002503244911,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3822,0.0,1600.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1600.0,Cr,20250213122928
2024-11-12,Accounts Receivable,OCHRE AND BLACK PRIVATE LIMITED,268960002503244911,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4093,0.0,2058.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,2058.0,Cr,20250213122928
2024-11-12,Accounts Receivable,OCHRE AND BLACK PRIVATE LIMITED,268960002503244911,,,customer_payment,tds receivable 23-24,ANS/HR/2324/4213,0.0,691.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,691.0,Cr,20250213122928
2024-11-12,Accounts Receivable,CHOGORI INDIA RETAIL LTD,268960002503245009,,,customer_payment,tds receivable 23-24,ANS/HR/2425/0145,0.0,1200.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1200.0,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3553,0.0,0.47,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.47,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3587,0.0,0.66,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.66,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3554,0.0,0.81,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.81,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3555,0.0,0.34,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.34,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3909,0.0,111.75,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,111.75,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3975,0.0,0.9,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.9,Cr,20250213122928
2024-11-12,Accounts Receivable,CARLTON RETAIL PVT LTD,268960002503245039,,,customer_payment,tds receivable 23-24,ANS/HR/2324/3974,0.0,0.07,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,0.07,Cr,20250213122928
2024-11-12,Accounts Receivable,GOKWIK COMMERCE SOLUTIONS PRIVATE LIMITED,268960002503245261,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/4121,0.0,497.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,497.0,Cr,20250213122928
2024-11-12,Accounts Receivable,INNOBE MARKETING PRIVATE LIMITED,268960002503245295,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/2298,0.0,1281.05,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1281.05,Cr,20250213122928
2024-11-12,Accounts Receivable,INNOBE MARKETING PRIVATE LIMITED,268960002503245295,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/2537,0.0,8757.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,8757.0,Cr,20250213122928
2024-11-12,Accounts Receivable,INNOBE MARKETING PRIVATE LIMITED,268960002503245295,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/2971,0.0,4253.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,4253.0,Cr,20250213122928
2024-11-12,Accounts Receivable,INNOBE MARKETING PRIVATE LIMITED,268960002503245295,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/3395,0.0,4682.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,4682.0,Cr,20250213122928
2024-11-12,Accounts Receivable,INNOBE MARKETING PRIVATE LIMITED,268960002503245295,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/3538,0.0,4031.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,4031.0,Cr,20250213122928
2024-11-12,Accounts Receivable,The Pant Project,268960002503245457,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/0176,0.0,533.3,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,533.3,Cr,20250213122928
2024-11-12,Accounts Receivable,The Pant Project,268960002503245457,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/0320,0.0,1750.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1750.0,Cr,20250213122928
2024-11-12,Accounts Receivable,The Pant Project,268960002503245457,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/0811,0.0,1830.18,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,1830.18,Cr,20250213122928
2024-11-12,Accounts Receivable,The Pant Project,268960002503245457,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/0933,0.0,175.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,175.0,Cr,20250213122928
2024-11-12,Accounts Receivable,The Pant Project,268960002503245457,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2324/1467,0.0,999.52,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,999.52,Cr,20250213122928
2024-11-12,Accounts Receivable,Apparel Group India Pvt. Ltd.,268960002503245633,,,customer_payment,TDS RECEIVABLE 23-24,ANS/HR/2223/4609,0.0,3277.0,268960000000007124,INR,268960000000007124,ANS Digital Pvt Ltd - HR,asset,3277.0,Cr,20250213122928
